,,Japan,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Japan
10/10/22,13:00,5569,64503,8482,239,2067,0,1704,-164,910,8050,-7841,0,0,83517,29.17
10/10/22,14:00,5570,61753,8117,238,2046,0,1618,-527,479,7987,-7782,0,0,79499,29.17
10/10/22,15:00,5570,59001,7923,241,2053,0,1701,-581,272,7405,-7201,0,0,76383,22.98
10/10/22,16:00,5569,55569,7801,239,2053,0,1640,-1366,33,7342,-7131,0,0,71748,18.93
10/10/22,17:00,5569,54672,7845,239,2053,0,1630,-2621,48,7587,-7387,0,0,69635,20.44
10/10/22,18:00,5569,54896,7928,240,2059,0,1707,-1520,69,7142,-6957,0,0,71134,20.44
10/10/22,19:00,5571,56885,7930,237,2060,0,1718,-460,167,6745,-6569,0,0,74284,20.29
10/10/22,20:00,5570,58209,8097,241,2057,0,1645,0,602,6294,-6130,0,0,76587,21.14
10/10/22,21:00,5572,59055,8222,238,2056,1,1705,0,661,6478,-6315,0,0,77670,21.98
10/10/22,22:00,5572,58452,7987,239,2055,2120,1776,0,561,6795,-6626,0,0,78929,20.49
10/10/22,23:00,5572,54655,7708,239,2076,10135,1778,0,983,7224,-7046,0,0,83322,8.08
10/11/22,0:00,5572,52379,7777,237,2081,21275,1870,-67,1050,8112,-7914,0,0,92375,0.51
10/11/22,1:00,5572,50818,7866,240,2087,30537,2094,-956,436,8533,-8343,2,0,98885,0.01
10/11/22,2:00,5570,48917,7760,242,2056,37195,2117,-3210,33,9135,-8942,2,0,100875,0.01
10/11/22,3:00,5569,48710,7690,241,2058,39378,2200,-4906,10,9143,-8944,3,0,101150,0.01
10/11/22,4:00,5570,48410,7442,239,2061,38672,2226,-7637,0,9408,-9252,3,0,97139,0.01
10/11/22,5:00,5571,52379,7660,244,2097,34238,2181,-3184,0,9607,-9453,2,0,101339,0.01
10/11/22,6:00,5575,56976,8228,238,2157,25815,2171,-741,474,9260,-9072,2,0,101079,0.4
10/11/22,7:00,5571,64949,8742,238,2159,15102,2044,-698,988,9340,-9141,1,0,99294,10.11
10/11/22,8:00,5573,72805,9119,236,2164,5167,1951,-161,2748,9150,-8945,0,0,99808,31.16
10/11/22,9:00,5563,75385,9780,238,2164,380,2044,0,4316,9116,-8908,0,0,100076,36.99
10/11/22,10:00,5563,74740,9921,236,2171,1,2064,0,4495,9705,-9501,0,0,99393,35.52
10/11/22,11:00,5566,72460,9546,236,2160,0,2002,0,2922,9593,-9391,0,0,95097,32.42
10/11/22,12:00,5572,70527,8596,236,2151,0,1960,0,1794,9038,-8836,0,0,91039,26.49
10/11/22,13:00,5573,67799,8077,236,2160,0,1918,0,835,9039,-8837,0,0,86799,22.96
10/11/22,14:00,5574,65039,7792,238,2152,0,1904,-207,417,8668,-8456,0,0,83122,20.48
10/11/22,15:00,5572,62155,7607,236,2155,0,1801,-93,187,8403,-8197,0,0,79828,18.15
10/11/22,16:00,5563,58352,7368,234,2152,0,1734,-1092,91,7457,-7333,0,0,74527,19.61
10/11/22,17:00,5529,56902,7436,236,2156,0,1646,-2012,37,7215,-7085,0,0,72061,20.88
10/11/22,18:00,5508,58115,7545,235,2159,0,1564,-1865,54,7356,-7244,0,0,73426,19.24
10/11/22,19:00,5531,60101,7604,235,2173,0,1525,-1053,477,6625,-6516,0,0,76701,20.14
10/11/22,20:00,5566,61541,7793,236,2181,0,1393,-818,835,6438,-6322,0,0,78845,21.66
10/11/22,21:00,5562,61793,8062,236,2185,1,1312,-543,919,6812,-6705,0,0,79633,25.61
10/11/22,22:00,5573,62649,7777,223,2166,1056,1231,-670,766,7311,-7222,0,0,80857,23.9
10/11/22,23:00,5575,62079,7708,189,2152,5520,1150,-410,915,7915,-7828,0,0,84963,22.51
10/12/22,0:00,5575,63869,7656,190,2154,11500,1031,-260,1034,8207,-8052,0,0,92904,20.49
10/12/22,1:00,5578,62844,7649,190,2150,18030,858,-373,885,7785,-7619,1,0,97978,19.09
10/12/22,2:00,5578,60825,7546,192,2154,22536,845,-999,385,8173,-8013,1,0,99221,15.94
10/12/22,3:00,5579,60636,7406,190,2157,22431,828,-1021,528,8660,-8577,1,0,98818,11.36
10/12/22,4:00,5577,58440,7031,189,2149,22566,834,-2348,140,9236,-9151,1,0,94660,7.01
10/12/22,5:00,5573,62657,7361,192,2151,20175,808,-1534,1335,8993,-8824,1,0,98884,17.6
10/12/22,6:00,5570,67114,7706,189,2124,15915,779,-1648,1513,9122,-8932,1,0,99453,18.09
10/12/22,7:00,5571,71589,8327,189,2101,9714,717,-880,1815,8139,-7946,0,0,99334,23.54
10/12/22,8:00,5561,77048,8811,188,2133,3788,686,-87,2541,7839,-7647,0,0,100859,34.13
10/12/22,9:00,5562,79411,9451,189,2140,418,672,0,3006,8074,-7894,0,0,101026,42.71
10/12/22,10:00,5566,78398,9528,190,2150,1,667,0,3110,8236,-8057,0,0,99786,37
10/12/22,11:00,5576,76120,8818,190,2164,0,615,0,1960,8204,-8015,0,0,95632,30.09
10/12/22,12:00,5576,73698,8237,191,2169,0,588,0,1009,8122,-7952,0,0,91635,30
10/12/22,13:00,5576,70350,7690,189,2171,0,530,0,562,8102,-7944,0,0,87225,27.57
10/12/22,14:00,5576,67236,7504,193,2161,0,475,0,279,7891,-7781,0,0,83534,29.58
10/12/22,15:00,5575,64105,7184,190,2166,0,444,0,221,7159,-7050,0,0,79990,20.29
10/12/22,16:00,5575,59543,7146,187,2162,0,439,-189,71,6400,-6302,0,0,75032,19.8
10/12/22,17:00,5573,57153,7025,190,2161,0,465,-281,60,5891,-5792,0,0,72446,19.34
10/12/22,18:00,5572,58276,7148,189,2169,0,482,-186,66,5910,-5824,0,0,73802,21.83
10/12/22,19:00,5570,61023,7257,190,2168,0,549,0,346,5756,-5666,0,0,77194,22.13
10/12/22,20:00,5571,62699,7342,188,2167,1,611,0,734,5652,-5552,0,0,79410,23.48
10/12/22,21:00,5574,63751,7373,189,2169,2,645,0,570,5910,-5841,0,0,80342,28.65
10/12/22,22:00,5574,64856,7230,187,2156,1237,652,-168,294,6557,-6462,0,0,82114,30.11
10/12/22,23:00,5574,63892,7118,186,2145,6985,573,-368,94,7241,-7158,0,0,86282,22.57
10/13/22,0:00,5575,65151,7020,188,2141,14079,487,-672,176,7878,-7793,0,0,94230,19.03
10/13/22,1:00,5573,64632,6911,188,2130,20862,456,-995,715,8640,-8551,1,0,100565,18.94
10/13/22,2:00,5574,63071,6847,189,2095,24388,457,-1256,873,9453,-9344,1,0,102347,19.07
10/13/22,3:00,5575,62790,6946,193,2102,25147,475,-1440,971,9864,-9755,1,0,102869,19.94
10/13/22,4:00,5572,60604,6841,193,2125,23854,496,-2340,808,9645,-9574,1,0,98222,18.23
10/13/22,5:00,5572,65181,7173,195,2122,20652,496,-920,1713,9138,-9031,1,0,102291,20.23
10/13/22,6:00,5571,68758,7545,189,2135,16495,498,-529,1914,9018,-8904,1,0,102688,24.86
10/13/22,7:00,5571,72936,7885,186,2119,10666,523,-483,2631,7603,-7492,0,0,102146,25.59
10/13/22,8:00,5562,79048,8378,190,2152,4254,551,0,3167,7646,-7523,0,0,103424,34.42
10/13/22,9:00,5566,80933,8999,187,2140,380,614,0,4020,7431,-7319,0,0,102953,38.28
10/13/22,10:00,5566,79878,9269,189,2138,1,643,0,3808,7918,-7821,0,0,101588,36.08
10/13/22,11:00,5572,77154,8742,189,2143,0,667,0,2390,8219,-8125,0,0,96951,34.71
10/13/22,12:00,5574,74816,7942,188,2144,0,654,0,1221,8407,-8316,0,0,92631,34.27
10/13/22,13:00,5576,71798,7462,189,2141,0,601,0,422,8079,-7995,0,0,88274,30.59
10/13/22,14:00,5574,68665,7199,191,2134,0,555,-324,303,7297,-7218,0,0,84377,29.17
10/13/22,15:00,5576,65167,6971,188,2139,0,518,-36,205,7237,-7149,0,0,80816,19.62
10/13/22,16:00,5565,60577,6791,189,2139,0,541,-209,53,6582,-6472,0,0,75756,21.29
10/13/22,17:00,5571,58020,6838,189,2138,0,534,-311,46,6272,-6174,0,0,73124,22.13
10/13/22,18:00,5563,59081,6868,190,2145,0,518,-184,54,6040,-5974,0,0,74302,21.29
10/13/22,19:00,5562,61514,7101,188,2144,0,510,-4,388,5777,-5724,0,0,77456,20.66
10/13/22,20:00,5571,63214,7320,190,2142,0,499,0,653,5737,-5682,0,0,79643,21.94
10/13/22,21:00,5561,64185,7354,189,2143,3,487,0,692,6066,-6008,0,0,80672,26.55
10/13/22,22:00,5574,63889,7180,186,2129,1993,436,0,735,6694,-6639,0,0,82179,29.99
10/13/22,23:00,5574,59868,7001,190,2123,10895,407,-262,576,7523,-7464,0,0,86429,22.57
10/14/22,0:00,5574,57188,7022,191,2160,21154,331,-326,697,8674,-8598,0,0,94065,18.23
10/14/22,1:00,5574,55518,6936,190,2184,29830,280,-1305,762,8761,-8646,0,0,100083,12.22
10/14/22,2:00,5574,53738,6863,195,2188,35598,264,-2814,100,8747,-8640,1,0,101814,1.25
10/14/22,3:00,5573,52855,6652,192,2083,38373,283,-3186,59,8965,-8910,1,0,102940,0.26
10/14/22,4:00,5574,51279,6439,194,2075,38100,302,-4705,0,9150,-9095,1,0,99316,0.01
10/14/22,5:00,5573,56236,6685,191,2089,34180,300,-1710,37,9193,-9130,1,0,103642,4.67
10/14/22,6:00,5571,62542,7264,190,2124,26481,308,-1119,244,9513,-9343,1,0,103775,17.64
10/14/22,7:00,5570,69966,7909,187,2115,16422,337,-487,1077,9322,-9158,0,0,103258,27.05
10/14/22,8:00,5559,77103,8169,188,2131,5571,325,0,4050,8009,-7829,0,0,103277,36.8
10/14/22,9:00,5559,78560,8955,187,2133,384,326,0,5646,7715,-7560,0,0,101905,36.76
10/14/22,10:00,5566,77675,9131,187,2134,1,356,0,4792,7857,-7702,0,0,99997,35.37
10/14/22,11:00,5573,75437,8720,188,2129,1,372,0,2639,8258,-8098,0,0,95217,34.16
10/14/22,12:00,5574,72460,7924,206,2122,0,396,0,2229,7888,-7781,0,0,91019,34.04
10/14/22,13:00,5573,70072,7431,229,2109,0,408,0,787,7804,-7704,0,0,86707,31.16
10/14/22,14:00,5573,67649,7047,233,2083,0,383,0,279,7524,-7427,0,0,83346,27.57
10/14/22,15:00,5574,64967,6718,229,2076,0,375,0,214,7290,-7186,0,0,80257,23.11
10/14/22,16:00,5571,60189,6450,230,2060,0,358,0,65,6670,-6568,0,0,75028,25.26
10/14/22,17:00,5573,57213,6425,231,2064,0,354,-7,39,6358,-6252,0,0,71996,22.5
10/14/22,18:00,5572,57860,6593,228,2062,0,376,-10,61,5953,-5844,0,0,72852,23.77
10/14/22,19:00,5572,59696,7020,229,2060,0,382,-13,707,5683,-5576,0,0,75761,26.74
10/14/22,20:00,5572,60619,7150,230,2062,0,369,0,909,5657,-5535,0,0,77032,28.21
10/14/22,21:00,5571,60334,6943,230,2068,2,295,0,727,5813,-5695,0,0,76288,27.4
10/14/22,22:00,5574,57743,6708,228,2058,1580,255,-346,481,6535,-6433,0,0,74385,29.27
10/14/22,23:00,5574,52615,6454,230,2059,9552,203,-941,176,7333,-7231,0,0,76024,26.25
10/15/22,0:00,5574,48976,6332,228,2065,19523,191,-2248,32,7386,-7303,0,0,80756,16.78
10/15/22,1:00,5571,45578,6034,230,2077,28678,189,-3871,33,7206,-7133,1,0,84592,10
10/15/22,2:00,5574,43014,5806,232,2045,35951,185,-5931,0,7892,-7816,1,0,86951,3.33
10/15/22,3:00,5571,43072,5775,231,2025,38802,191,-7398,0,8256,-8183,1,0,88343,1.14
10/15/22,4:00,5574,42678,5603,231,2031,38463,213,-7459,0,8483,-8409,1,0,87408,1
10/15/22,5:00,5572,44164,6052,230,2024,35674,229,-5238,0,7380,-7290,1,0,88796,4
10/15/22,6:00,5570,47819,6561,228,2076,28487,237,-2522,63,7313,-7212,1,0,88622,11.89
10/15/22,7:00,5570,54788,7076,232,2105,17517,228,-361,968,7414,-7290,1,0,88244,21.26
10/15/22,8:00,5561,64018,7975,240,2152,5603,229,0,2169,6945,-6794,0,0,88097,29.17
10/15/22,9:00,5561,68262,8407,234,2135,343,222,0,4299,6895,-6737,0,0,89620,29.75
10/15/22,10:00,5563,68375,8572,237,2130,2,185,0,4392,7182,-7028,0,0,89612,29.6
10/15/22,11:00,5571,67001,8274,239,2119,1,167,0,3206,7438,-7297,0,0,86719,27.84
10/15/22,12:00,5573,65720,7294,238,2114,0,147,0,2044,7421,-7332,0,0,83218,25.48
10/15/22,13:00,5571,63305,6669,240,2091,0,141,-1,944,7509,-7404,0,0,79065,25.91
10/15/22,14:00,5574,60763,6190,241,2064,0,134,0,605,7241,-7147,0,0,75665,28.27
10/15/22,15:00,5572,58518,5919,242,2070,0,122,-137,659,6884,-6781,0,0,73068,23.23
10/15/22,16:00,5562,54831,5858,240,2080,0,130,-378,381,6358,-6255,0,0,68806,21
10/15/22,17:00,5569,52142,5902,239,2077,0,151,-352,412,5746,-5625,0,0,66260,17.7
10/15/22,18:00,5561,53269,5942,239,2063,0,157,-334,470,5359,-5257,0,0,67470,18.88
10/15/22,19:00,5559,55491,6175,239,2062,0,185,-98,825,5385,-5302,0,0,70522,20.03
10/15/22,20:00,5571,56106,6626,240,2074,1,211,0,1060,5579,-5479,0,0,71987,20.19
10/15/22,21:00,5560,54990,6879,241,2069,3,230,0,1054,5587,-5491,0,0,71119,19.66
10/15/22,22:00,5569,52031,6594,237,2070,1866,239,-768,616,6152,-6049,0,0,68557,24.42
10/15/22,23:00,5570,46110,6068,231,2085,10937,220,-1617,279,7114,-7038,0,0,69961,9.99
10/16/22,0:00,5571,41784,5965,233,2099,21659,182,-4813,0,7351,-7292,0,0,72738,1.97
10/16/22,1:00,5570,39093,5582,233,2020,30750,180,-7232,0,7583,-7524,1,0,76255,0.01
10/16/22,2:00,5567,38859,5379,238,2029,35473,189,-9049,0,7911,-7853,1,0,78741,0.01
10/16/22,3:00,5569,39907,5284,235,2011,36196,203,-9171,0,7946,-7885,133,0,80294,0.01
10/16/22,4:00,5568,41620,5351,233,1995,34521,230,-8081,0,8118,-8056,87,0,81497,0.01
10/16/22,5:00,5568,44857,5616,235,2017,29317,232,-6748,325,8418,-8350,0,0,81485,0.51
10/16/22,6:00,5567,49193,6156,230,2062,21728,273,-4285,310,8179,-8115,0,0,81297,9
10/16/22,7:00,5568,54867,6838,227,2105,12456,334,-1528,677,7939,-7820,0,0,81664,16.74
10/16/22,8:00,5555,62074,7624,230,2138,3261,377,-135,1194,6874,-6706,0,0,82485,22.61
10/16/22,9:00,5557,67575,8385,239,2128,139,394,0,2544,6684,-6508,0,0,87135,28.66
10/16/22,10:00,5559,67979,8488,239,2123,1,407,0,3217,6955,-6777,0,0,88190,28.89
10/16/22,11:00,5569,67438,8027,240,2102,1,410,0,2017,7192,-7012,0,0,85982,28.27
10/16/22,12:00,5571,66058,7342,240,2075,0,412,0,1228,7425,-7257,0,0,83094,26.99
10/16/22,13:00,5571,64060,6606,239,2042,0,395,0,508,7498,-7374,0,0,79546,24.01
10/16/22,14:00,5571,61024,6059,241,2023,0,463,-398,297,7090,-6970,0,0,75400,25.17
10/16/22,15:00,5574,59059,5804,241,2015,0,469,-710,221,6610,-6493,0,0,72788,19.13
10/16/22,16:00,5573,56597,5725,238,1910,0,425,-2136,201,6402,-6289,0,0,68647,20.03
10/16/22,17:00,5573,54954,5715,240,1890,0,430,-2687,167,5926,-5829,0,0,66378,18
10/16/22,18:00,5572,56507,5804,238,1893,0,440,-2855,169,5766,-5670,0,0,67866,18.01
10/16/22,19:00,5570,59061,5980,240,1893,0,391,-2105,173,5710,-5617,0,0,71297,20.09
10/16/22,20:00,5571,60592,6031,239,1890,1,354,-1550,446,5481,-5401,0,0,73653,19.6
10/16/22,21:00,5571,61069,6099,239,1891,2,372,-840,309,5730,-5628,0,0,74814,20.02
10/16/22,22:00,5570,62329,6078,240,1898,826,386,0,241,6504,-6430,0,0,77643,21.94
10/16/22,23:00,5570,65795,6326,237,1886,3694,359,0,320,7330,-7228,0,0,84291,20.97
10/17/22,0:00,5567,72163,6509,239,1912,6851,338,0,826,8158,-7999,0,0,94563,24.38
10/17/22,1:00,5535,76468,6910,236,1896,8976,324,0,1254,8498,-8293,0,0,101804,28.49
10/17/22,2:00,5478,77095,6758,236,1887,10946,503,-15,967,9005,-8829,0,0,104028,28.75
10/17/22,3:00,5490,77556,6636,237,1903,10559,703,0,941,8936,-8745,0,0,104218,28.71
10/17/22,4:00,5518,74872,6194,239,1910,9628,887,-271,266,9267,-9074,0,0,99435,25.07
10/17/22,5:00,5541,79196,6557,239,1905,7853,943,0,1417,8450,-8255,0,0,103848,30.07
10/17/22,6:00,5562,80958,6773,243,1935,4933,1138,0,2324,7808,-7620,0,0,104052,31.8
10/17/22,7:00,5571,82382,7047,242,1962,2806,1240,0,2340,7789,-7591,0,0,103790,32.57
10/17/22,8:00,5572,83213,7561,241,1958,814,1426,0,3699,8084,-7883,0,0,104685,32.03
10/17/22,9:00,5562,82034,7847,241,1957,63,1552,0,4256,8072,-7872,0,0,103711,31.85
10/17/22,10:00,5561,80647,7976,242,1943,2,1597,0,2742,8318,-8109,0,0,100918,31.04
10/17/22,11:00,5561,77844,7602,242,1938,1,1717,0,850,8092,-7918,0,0,95928,30.21
10/17/22,12:00,5571,74485,6848,243,1936,0,1752,0,399,8323,-8139,0,0,91418,27.09
10/17/22,13:00,5568,70738,6647,243,1923,0,1713,-18,184,8315,-8127,0,0,87185,21.07
10/17/22,14:00,5571,67769,6318,243,1905,0,1646,-6,136,8110,-7928,0,0,83764,21.15
10/17/22,15:00,5569,64802,6083,245,1905,0,1711,-18,141,7341,-7153,0,0,80626,18.2
10/17/22,16:00,5546,60540,5790,243,1912,0,1593,-146,37,7038,-6831,0,0,75722,19.67
10/17/22,17:00,5493,58436,5775,243,1908,0,1458,-633,35,6829,-6619,0,0,72924,18.93
10/17/22,18:00,5498,58973,5884,243,1905,0,1440,-464,29,6523,-6340,0,0,73692,18.71
10/17/22,19:00,5521,61388,5929,243,1902,0,1442,-13,320,6267,-6122,0,0,76879,21.06
10/17/22,20:00,5556,63340,6044,245,1902,0,1382,0,590,5886,-5740,0,0,79207,22.49
10/17/22,21:00,5562,64393,6060,244,1908,0,1357,0,535,6246,-6103,0,0,80203,21.29
10/17/22,22:00,5573,65034,6214,243,1910,1355,1324,-289,627,7026,-6886,0,0,82131,29.22
10/17/22,23:00,5572,63789,5972,243,1918,8043,1221,-259,340,8050,-7920,0,0,86970,24.4
10/18/22,0:00,5574,63814,6326,244,1943,15640,1180,-303,440,9038,-8861,0,0,95036,23.38
10/18/22,1:00,5576,63205,6541,244,1938,21680,1151,-218,457,10472,-10282,0,0,100763,20.84
10/18/22,2:00,5573,61548,6338,242,1911,25273,1325,-1396,305,10309,-10130,0,0,101298,18.4
10/18/22,3:00,5575,58574,6181,245,1916,27830,1467,-2094,152,9630,-9455,0,0,100019,18.23
10/18/22,4:00,5574,56730,5483,240,1858,28614,1620,-4379,29,9037,-8905,0,0,95900,9.43
10/18/22,5:00,5572,61448,5737,239,1858,25635,1638,-2714,27,9338,-9207,0,0,99569,20.37
10/18/22,6:00,5574,65938,6118,243,1920,19989,1619,-1848,386,8999,-8856,0,0,100082,19.32
10/18/22,7:00,5573,70808,6876,242,1975,12287,1568,-689,962,8612,-8472,0,0,99742,22.74
10/18/22,8:00,5573,77587,7746,242,1979,4316,1458,0,2107,8169,-7999,0,0,101177,29.94
10/18/22,9:00,5565,80456,8181,241,1958,275,1448,0,3118,7647,-7487,0,0,101401,30.63
10/18/22,10:00,5564,79129,8322,242,1954,1,1383,0,3331,7830,-7676,0,0,100081,30.12
10/18/22,11:00,5569,76592,7792,243,1941,0,1299,0,2273,7747,-7589,0,0,95870,29.57
10/18/22,12:00,5576,74584,6977,245,1943,0,1274,0,1151,7497,-7371,0,0,91877,28.96
10/18/22,13:00,5576,71945,6351,247,1920,0,1183,0,443,7326,-7210,0,0,87782,27.6
10/18/22,14:00,5578,68903,5791,247,1902,0,1197,0,288,7158,-7056,0,0,84010,24.33
10/18/22,15:00,5577,66113,5504,247,1909,0,1198,0,191,6775,-6668,0,0,80847,19.34
10/18/22,16:00,5578,60884,5619,245,1908,0,1220,-180,171,6534,-6440,0,0,75540,24.58
10/18/22,17:00,5577,58756,5454,245,1901,0,1256,-405,85,6188,-6106,0,0,72951,20.46
10/18/22,18:00,5577,60378,5382,245,1904,0,1203,-328,29,6030,-5943,0,0,74477,21.68
10/18/22,19:00,5579,63299,5800,245,1907,0,1138,0,252,6002,-5913,0,0,78309,26.26
10/18/22,20:00,5577,64879,5995,246,1902,0,1121,0,829,5834,-5762,0,0,80621,28.69
10/18/22,21:00,5580,66032,6079,244,1905,2,1090,0,1007,5915,-5852,0,0,82003,29.41
10/18/22,22:00,5579,66360,5695,246,1888,1767,1044,0,1116,6689,-6624,0,0,83759,30.03
10/18/22,23:00,5578,59812,5780,245,1882,11800,1081,-96,308,7875,-7784,0,0,86478,25.85
10/19/22,0:00,5577,55414,5988,249,1958,24068,959,-1095,160,8324,-8167,0,0,93437,20.34
10/19/22,1:00,5577,52538,5840,252,1971,33552,1018,-2404,92,8304,-8140,2,0,98601,16.5
10/19/22,2:00,5575,50014,5325,252,1967,39571,984,-3816,30,8259,-8117,3,0,100041,6.5
10/19/22,3:00,5579,49798,4998,252,1946,41320,977,-4655,29,8628,-8517,3,0,100356,3.83
10/19/22,4:00,5577,49051,4696,253,1947,39654,1129,-7016,33,8706,-8650,3,0,95380,1.27
10/19/22,5:00,5577,52711,5003,249,1917,35343,1368,-3236,35,8487,-8424,3,0,99031,7.5
10/19/22,6:00,5577,57935,5423,248,1937,27231,1377,-1156,470,8239,-8145,2,0,99137,17.3
10/19/22,7:00,5577,65514,6364,244,1957,16474,1407,-198,1315,8050,-7905,2,0,98799,20.11
10/19/22,8:00,5573,74840,7336,246,1979,5162,1397,0,3408,7466,-7313,0,0,100093,29.96
10/19/22,9:00,5573,77198,8006,246,1952,249,1333,0,5936,6952,-6786,0,0,100657,33.86
10/19/22,10:00,5570,77051,7937,245,1947,2,1232,0,5760,6914,-6729,0,0,99929,31.54
10/19/22,11:00,5575,76227,7361,247,1951,0,1294,0,3388,7383,-7204,0,0,96222,29.86
10/19/22,12:00,5577,74472,6672,246,1952,0,1374,0,2152,7590,-7443,0,0,92596,29.3
10/19/22,13:00,5580,71961,6029,247,1936,0,1397,0,1076,7877,-7739,0,0,88364,27.59
10/19/22,14:00,5580,69200,5381,247,1921,0,1314,0,739,7550,-7426,0,0,84505,26.18
10/19/22,15:00,5581,65984,5154,249,1927,0,1383,0,705,6748,-6622,0,0,81110,20.36
10/19/22,16:00,5571,60777,5222,245,1925,0,1394,0,635,6222,-6079,0,0,75911,20.14
10/19/22,17:00,5582,58680,5148,247,1930,0,1370,-29,442,6202,-6056,0,0,73516,19.66
10/19/22,18:00,5570,60172,5226,245,1941,0,1457,-35,395,5870,-5732,0,0,75107,19.72
10/19/22,19:00,5570,63406,5561,246,1955,0,1493,-38,715,5514,-5407,0,0,79015,21.65
10/19/22,20:00,5580,65178,5853,248,1951,0,1463,0,1144,5961,-5845,0,0,81530,23.62
10/19/22,21:00,5571,66086,5964,245,1948,1,1443,0,1849,6155,-6055,0,0,83207,28
10/19/22,22:00,5579,65930,5887,246,1947,2289,1442,0,1956,6855,-6786,0,0,85346,30.1
10/19/22,23:00,5579,57800,5448,245,1946,14148,1410,-307,731,7402,-7336,0,0,87065,15.16
10/20/22,0:00,5580,52495,5278,249,2011,27975,1289,-2306,311,7909,-7773,0,0,93017,13.17
10/20/22,1:00,5578,47748,5262,252,1996,38830,1260,-3170,247,7945,-7795,2,0,98155,6
10/20/22,2:00,5578,44850,4858,256,2008,44920,1332,-5016,208,7773,-7620,3,0,99145,0.09
10/20/22,3:00,5578,44169,4709,251,1949,47524,1424,-5830,182,8077,-7948,248,0,100085,0.02
10/20/22,4:00,5578,44260,4436,251,1976,45908,1471,-8670,0,8331,-8258,248,0,95282,0.01
10/20/22,5:00,5578,48756,4828,247,1937,40923,1513,-4899,0,7894,-7800,2,0,98976,1
10/20/22,6:00,5580,54481,5301,247,1957,31424,1481,-2358,572,7773,-7653,2,0,98806,6
10/20/22,7:00,5579,64078,6333,240,1944,18803,1498,-1146,1214,8373,-8215,2,0,98701,19.4
10/20/22,8:00,5571,73646,7103,243,1963,5628,1490,0,4350,7978,-7814,0,0,100158,30.82
10/20/22,9:00,5573,76406,8017,240,1946,235,1458,0,6839,7888,-7698,0,0,100904,35.54
10/20/22,10:00,5572,76503,8094,242,1951,0,1455,0,6024,7981,-7775,0,0,100044,31.71
10/20/22,11:00,5574,75439,7652,241,1957,0,1503,0,3546,8036,-7841,0,0,96106,29.8
10/20/22,12:00,5578,74763,6968,241,1945,0,1519,-145,1315,7961,-7779,0,0,92365,27.33
10/20/22,13:00,5574,72538,6099,243,1926,0,1601,-188,317,7806,-7654,0,0,88261,24.74
10/20/22,14:00,5579,69255,5773,241,1893,0,1597,-94,67,7693,-7549,0,0,84455,26.56
10/20/22,15:00,5578,66654,5412,244,1899,0,1502,-276,28,7212,-7086,0,0,81167,20.84
10/20/22,16:00,5581,61645,5063,241,1904,0,1423,-14,5,6574,-6471,0,0,75950,18.24
10/20/22,17:00,5578,59294,5053,241,1903,0,1361,-15,1,6461,-6354,0,0,73524,13.55
10/20/22,18:00,5580,60703,5150,242,1901,0,1298,-20,149,5922,-5822,0,0,75105,14.88
10/20/22,19:00,5580,63822,5835,240,1891,0,1118,-2,351,5124,-5007,0,0,78951,18.59
10/20/22,20:00,5580,65182,6221,241,1898,0,950,0,1166,5482,-5365,0,0,81354,20.01
10/20/22,21:00,5581,66866,5879,238,1900,1,865,0,1352,5514,-5446,0,0,82749,20.01
10/20/22,22:00,5580,66592,5723,239,1899,2271,866,-247,1656,6684,-6614,0,0,84649,28.43
10/20/22,23:00,5581,59422,5147,239,1918,13712,851,-397,385,7289,-7202,0,0,86945,19.15
10/21/22,0:00,5576,53678,5187,241,1919,26992,727,-1470,188,8485,-8333,0,0,93191,15.8
10/21/22,1:00,5578,50842,4964,242,1940,37111,613,-2688,26,9063,-8894,0,0,98796,13.58
10/21/22,2:00,5577,48207,4734,242,1954,43258,618,-4876,26,8676,-8540,0,0,99875,5.33
10/21/22,3:00,5576,47756,4630,241,1933,45079,769,-5536,0,8942,-8849,0,0,100542,3.83
10/21/22,4:00,5576,46981,4507,240,1940,43074,778,-6570,6,8930,-8854,0,0,96607,1.24
10/21/22,5:00,5577,52761,4874,242,1935,37009,745,-3116,98,9209,-9116,0,0,100218,20.89
10/21/22,6:00,5576,58814,5603,238,1909,28410,743,-1967,523,9162,-9035,0,0,99977,20.99
10/21/22,7:00,5579,67074,6571,238,1936,16386,603,-680,1682,8306,-8136,0,0,99560,23.69
10/21/22,8:00,5568,75737,7636,238,1952,4585,596,0,3457,7880,-7703,0,0,99947,31.4
10/21/22,9:00,5568,77434,8266,239,1941,182,660,0,5257,7057,-6880,0,0,99724,31.14
10/21/22,10:00,5571,76643,8222,236,1945,0,711,0,4683,7078,-6897,0,0,98191,30.52
10/21/22,11:00,5578,74704,7621,239,1919,0,839,0,3046,7440,-7271,0,0,94117,29.88
10/21/22,12:00,5576,73262,6558,237,1872,0,859,0,1726,7292,-7155,0,0,90228,28.74
10/21/22,13:00,5575,70573,5889,238,1851,0,912,0,990,6905,-6785,0,0,86146,23.06
10/21/22,14:00,5575,68420,5463,238,1812,0,1003,0,325,6395,-6270,0,0,82961,20.3
