,,Chubu,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Chubu
2/28/23,7:00,0,10624,956,1,237,2145,27,-20,0,2123,0,0,0,16093,11.82
2/28/23,8:00,0,12298,1195,2,241,173,20,0,120,2093,0,0,0,16142,17.38
2/28/23,9:00,0,13164,1251,1,239,0,15,0,401,1556,0,0,0,16627,18.01
2/28/23,10:00,0,13007,1259,2,238,0,7,0,501,1315,0,0,0,16329,17.96
2/28/23,11:00,0,12689,1216,2,240,0,18,0,462,1379,0,0,0,16006,17.67
2/28/23,12:00,0,12084,1084,1,239,0,36,0,434,1712,0,0,0,15590,17.41
2/28/23,13:00,0,11439,950,2,237,0,57,0,317,1897,0,0,0,14899,17.34
2/28/23,14:00,0,11412,843,2,237,0,65,0,256,1611,0,0,0,14426,14.44
2/28/23,15:00,0,10654,680,1,236,0,89,0,61,2030,0,0,0,13751,15.73
2/28/23,16:00,0,10446,636,2,236,0,98,0,3,2068,0,0,0,13489,14.07
2/28/23,17:00,0,11006,619,2,235,0,72,0,3,1798,0,0,0,13735,15.63
2/28/23,18:00,0,11405,622,2,239,0,35,0,3,1592,0,0,0,13898,16.64
2/28/23,19:00,0,11491,700,1,238,0,24,0,15,1510,0,0,0,13979,15.4
2/28/23,20:00,0,11614,764,2,237,0,22,0,155,1553,0,0,0,14347,15.05
2/28/23,21:00,0,11697,816,2,238,56,19,0,803,1893,0,0,0,15524,17.18
2/28/23,22:00,0,11146,882,1,237,1819,18,0,764,1655,0,0,0,16522,16.46
2/28/23,23:00,0,11105,934,2,236,3676,16,0,467,1342,0,0,0,17778,14.72
3/1/23,0:00,0,10060,908,1,234,5527,18,0,310,1113,0,0,0,18171,13.66
3/1/23,1:00,0,8533,794,2,235,7298,33,0,27,912,0,0,0,17834,8.89
3/1/23,2:00,0,7798,723,2,235,7741,55,-213,0,852,0,0,0,17193,8.05
3/1/23,3:00,0,7860,702,1,236,7608,70,-862,0,265,0,0,0,15880,1
3/1/23,4:00,0,9094,721,2,234,5603,56,-19,0,696,0,0,0,16387,7.31
3/1/23,5:00,0,9951,732,2,234,3507,54,0,503,1274,0,0,0,16257,12.67
3/1/23,6:00,0,10126,781,1,231,2694,62,0,275,1883,0,0,0,16053,13.92
3/1/23,7:00,0,11371,894,2,236,1213,59,0,563,1757,0,0,0,16095,15.52
3/1/23,8:00,0,11785,1110,2,237,111,85,0,637,2146,0,0,0,16113,17.41
3/1/23,9:00,0,12324,1181,1,238,0,83,0,659,1986,0,0,0,16472,17.45
3/1/23,10:00,0,12288,1156,2,239,0,85,0,649,1562,0,0,0,15981,17.42
3/1/23,11:00,0,12042,1035,2,240,0,97,0,377,1733,0,0,0,15526,17.35
3/1/23,12:00,0,11673,953,1,239,0,115,0,26,1990,0,0,0,14997,16.34
3/1/23,13:00,0,11327,804,2,237,0,135,0,27,1799,0,0,0,14331,14.74
3/1/23,14:00,0,11536,761,2,239,0,125,0,71,1149,0,0,0,13883,13.2
3/1/23,15:00,0,10771,658,1,240,0,108,0,3,1297,0,0,0,13078,13.6
3/1/23,16:00,0,9977,640,2,241,0,122,0,3,1825,0,0,0,12810,13.61
3/1/23,17:00,0,10328,609,2,239,0,183,0,3,1627,0,0,0,12991,14.95
3/1/23,18:00,0,10598,608,2,240,0,229,0,11,1486,0,0,0,13174,15.93
3/1/23,19:00,0,10419,638,1,239,0,200,0,26,1707,0,0,0,13230,15.65
3/1/23,20:00,0,10617,654,2,239,0,161,0,27,1744,0,0,0,13444,16.2
3/1/23,21:00,0,11560,679,1,239,3,161,0,71,1584,0,0,0,14298,17.13
3/1/23,22:00,0,11650,779,2,239,702,154,0,216,1606,0,0,0,15348,17.09
3/1/23,23:00,0,11245,889,2,239,2339,171,0,26,2297,0,0,0,17208,16.34
3/2/23,0:00,0,10989,940,1,235,3732,187,0,208,1792,0,0,0,18084,14.05
3/2/23,1:00,0,9286,783,2,235,5064,217,0,68,2134,0,0,0,17789,8.76
3/2/23,2:00,0,9140,711,2,234,6070,248,0,24,1124,0,0,0,17553,12.57
3/2/23,3:00,0,9103,705,1,238,6315,273,0,41,0,-123,0,0,16553,11.51
3/2/23,4:00,0,9124,718,2,234,6506,279,0,33,510,0,0,0,17406,13.07
3/2/23,5:00,0,9354,685,2,234,5501,269,0,22,1107,0,0,0,17174,13.71
3/2/23,6:00,0,10232,703,1,236,4264,276,0,25,1444,0,0,0,17181,13.72
3/2/23,7:00,0,12064,803,2,239,2103,273,0,117,1788,0,0,0,17389,15.14
3/2/23,8:00,0,13505,1037,2,238,162,257,0,850,1552,0,0,0,17603,18.25
3/2/23,9:00,0,13736,1059,1,240,0,228,0,1949,955,0,0,0,18168,18.89
3/2/23,10:00,0,13712,1045,2,242,0,218,0,1961,547,0,0,0,17727,18.87
3/2/23,11:00,0,13699,975,2,247,0,220,0,1267,892,0,0,0,17302,19.75
3/2/23,12:00,0,13500,893,1,246,0,220,0,957,1022,0,0,0,16839,19.12
3/2/23,13:00,0,13196,673,2,246,0,224,0,690,981,0,0,0,16012,18.01
3/2/23,14:00,0,13171,608,2,247,0,206,0,297,1062,0,0,0,15593,15.27
3/2/23,15:00,0,12530,512,1,246,0,178,0,143,1159,0,0,0,14769,16.75
3/2/23,16:00,0,12138,524,2,248,0,145,0,16,1410,0,0,0,14483,17.46
3/2/23,17:00,0,12182,576,2,245,0,138,0,149,1187,0,0,0,14479,17.46
3/2/23,18:00,0,12306,522,2,246,0,124,0,378,916,0,0,0,14494,17.08
3/2/23,19:00,0,12103,494,1,245,0,107,0,312,1244,0,0,0,14506,17.03
3/2/23,20:00,0,12365,542,2,246,0,94,0,466,1165,0,0,0,14880,17.13
3/2/23,21:00,0,12926,608,2,243,130,88,0,795,1437,0,0,0,16229,18.07
3/2/23,22:00,0,12122,640,1,241,2074,77,0,632,1653,0,0,0,17440,17.4
3/2/23,23:00,0,11268,661,2,208,4459,79,0,77,2139,0,0,0,18893,14.42
3/3/23,0:00,0,10474,655,2,188,6152,81,0,78,1740,0,0,0,19370,12.65
3/3/23,1:00,0,8919,500,1,168,7481,69,0,83,1552,0,0,0,18773,1.51
3/3/23,2:00,0,8125,544,2,155,8012,48,0,80,1254,0,0,0,18220,8.31
3/3/23,3:00,0,7251,635,2,156,7956,33,-101,0,804,0,0,0,16736,1.37
3/3/23,4:00,0,7672,629,1,157,7346,32,0,58,1220,0,0,0,17115,5.92
3/3/23,5:00,0,8175,640,2,150,6374,31,-89,0,1598,0,0,0,16881,11.54
3/3/23,6:00,0,9214,689,2,144,4426,29,0,75,1862,0,0,0,16441,12.09
3/3/23,7:00,0,10656,839,1,144,2218,15,0,84,2581,0,0,0,16538,13.29
3/3/23,8:00,0,12104,1135,2,147,225,6,0,91,2827,0,0,0,16537,17.39
3/3/23,9:00,0,13178,1181,2,146,0,13,0,284,2315,0,0,0,17119,17.97
3/3/23,10:00,0,13154,1176,1,148,0,24,0,446,1802,0,0,0,16751,17.92
3/3/23,11:00,0,13217,1048,2,148,0,24,0,494,1587,0,0,0,16520,17.97
3/3/23,12:00,0,13176,934,2,147,0,26,0,537,1464,0,0,0,16286,17.92
3/3/23,13:00,0,13053,729,1,148,0,27,0,386,1214,0,0,0,15558,17.81
3/3/23,14:00,0,12961,581,2,147,0,29,0,277,1164,0,0,0,15161,15.68
3/3/23,15:00,0,11682,415,2,146,0,39,0,6,2051,0,0,0,14341,13.96
3/3/23,16:00,0,11385,414,1,148,0,54,0,3,2088,0,0,0,14093,12.73
3/3/23,17:00,0,11509,412,2,148,0,70,0,3,1997,0,0,0,14141,14.62
3/3/23,18:00,0,11765,505,2,149,0,101,0,3,1586,0,0,0,14111,15.93
3/3/23,19:00,0,11283,487,1,147,0,110,0,3,1805,0,0,0,13836,15.5
3/3/23,20:00,0,10875,478,2,148,0,110,0,3,2000,0,0,0,13616,13.36
3/3/23,21:00,0,11124,500,2,147,96,103,0,42,1821,0,0,0,13835,14.01
3/3/23,22:00,0,10067,514,1,147,1955,73,0,3,1444,0,0,0,14204,13.17
3/3/23,23:00,0,7906,529,2,146,4648,43,0,3,1373,0,0,0,14650,11.7
3/4/23,0:00,0,6765,616,1,145,6408,41,-1,0,618,0,0,0,14593,9.82
3/4/23,1:00,0,6109,616,2,146,7397,53,-588,0,318,0,0,0,14053,9.84
3/4/23,2:00,0,6093,566,1,148,7602,68,-998,0,72,0,0,0,13552,1
3/4/23,3:00,0,5780,557,2,148,7568,79,-1573,0,397,0,0,0,12958,1
3/4/23,4:00,0,6411,567,2,148,6775,92,-1489,0,363,0,0,0,12869,3.58
3/4/23,5:00,0,6764,558,1,149,4625,117,-553,0,821,0,0,0,12482,3
3/4/23,6:00,0,7493,566,2,147,2963,117,-45,0,1207,0,0,0,12450,9.65
3/4/23,7:00,0,8814,730,2,147,1181,128,0,69,1611,0,0,0,12682,11.21
3/4/23,8:00,0,10218,852,1,146,97,147,0,52,1807,0,0,0,13320,14.08
3/4/23,9:00,0,10444,887,2,146,0,134,0,268,2247,0,0,0,14128,16.42
3/4/23,10:00,0,10591,890,1,146,0,130,0,237,2118,0,0,0,14113,16.99
3/4/23,11:00,0,10563,734,2,146,0,133,0,327,2093,0,0,0,13998,16.63
3/4/23,12:00,0,10209,574,2,148,0,120,0,160,2372,0,0,0,13585,15.24
3/4/23,13:00,0,9724,443,1,146,0,119,0,66,2332,0,0,0,12831,12.73
3/4/23,14:00,0,9904,422,2,149,0,117,0,62,1764,0,0,0,12420,11.68
3/4/23,15:00,0,9213,403,2,148,0,98,0,3,2022,0,0,0,11889,12.6
3/4/23,16:00,0,8996,409,1,150,0,75,-151,0,2176,0,0,0,11656,12.62
3/4/23,17:00,0,9412,442,2,150,0,62,-19,0,1955,0,0,0,12004,13.09
3/4/23,18:00,0,9436,493,2,151,0,67,0,3,2004,0,0,0,12156,13.09
3/4/23,19:00,0,9499,500,1,151,0,60,0,116,1867,0,0,0,12194,13.07
3/4/23,20:00,0,9436,501,2,150,0,53,0,3,1972,0,0,0,12117,13.02
3/4/23,21:00,0,9206,495,2,149,32,51,0,3,2101,0,0,0,12039,14.05
3/4/23,22:00,0,8633,492,1,149,793,51,0,3,2130,0,0,0,12252,12.47
3/4/23,23:00,0,7997,507,2,148,1869,29,-71,0,2260,0,0,0,12741,12.33
3/5/23,0:00,0,7623,552,2,160,2751,17,-237,0,2206,0,0,0,13074,11.84
3/5/23,1:00,0,7376,597,1,192,3404,24,-235,0,1464,0,0,0,12823,6.17
3/5/23,2:00,0,6844,563,2,200,3782,14,-588,0,1778,0,0,0,12595,1.5
3/5/23,3:00,0,7072,544,1,207,3749,8,-702,0,1571,0,0,0,12450,1
3/5/23,4:00,0,7211,546,2,232,3399,5,-782,0,1519,0,0,0,12132,0.26
3/5/23,5:00,0,7294,546,2,234,3393,7,-542,0,1212,0,0,0,12146,1
3/5/23,6:00,0,8073,563,1,235,2337,7,-475,0,1400,0,0,0,12141,2.98
3/5/23,7:00,0,8838,710,2,233,1137,17,0,6,1495,0,0,0,12438,12.08
3/5/23,8:00,0,9907,858,1,232,175,19,0,78,2050,0,0,0,13320,14.04
3/5/23,9:00,0,10439,877,2,233,0,27,0,78,2411,0,0,0,14067,15.86
3/5/23,10:00,0,10743,879,2,233,0,27,0,134,2080,0,0,0,14098,15.5
3/5/23,11:00,0,10475,834,1,235,0,22,0,42,2115,0,0,0,13724,15.36
3/5/23,12:00,0,10458,643,2,234,0,15,0,53,1954,0,0,0,13359,14.71
3/5/23,13:00,0,10037,521,2,235,0,17,0,2,1846,0,0,0,12660,13.73
3/5/23,14:00,0,10297,435,2,236,0,11,0,87,1223,0,0,0,12291,11.96
3/5/23,15:00,0,9748,423,2,236,0,9,0,2,1357,0,0,0,11777,12.07
3/5/23,16:00,0,9206,443,1,234,0,9,0,3,1750,0,0,0,11646,11.87
3/5/23,17:00,0,9517,521,2,235,0,7,0,2,1688,0,0,0,11972,11.97
3/5/23,18:00,0,9819,521,2,234,0,7,0,3,1682,0,0,0,12268,11.95
3/5/23,19:00,0,9886,555,1,233,0,6,0,3,1762,0,0,0,12446,12.43
3/5/23,20:00,0,10340,563,2,235,0,4,0,2,1909,0,0,0,13055,13.25
3/5/23,21:00,0,11211,624,2,234,138,2,0,37,2253,0,0,0,14501,16.21
3/5/23,22:00,0,10539,644,1,233,2113,1,0,56,2372,0,0,0,15959,16.75
3/5/23,23:00,0,9778,756,2,230,4656,2,0,27,2353,0,0,0,17804,15.75
3/6/23,0:00,0,8868,796,2,227,6729,5,0,75,1771,0,0,0,18473,13.49
3/6/23,1:00,0,7848,688,1,229,8084,12,-216,0,1374,0,0,0,18020,10.9
3/6/23,2:00,0,7202,643,2,231,8652,18,-374,0,1076,0,0,0,17450,3.51
3/6/23,3:00,0,6873,636,2,232,8569,32,-1049,0,869,0,0,0,16164,0.01
3/6/23,4:00,0,7450,638,1,231,7987,37,-1010,0,1345,0,0,0,16679,1
3/6/23,5:00,0,7725,649,2,230,6790,47,-501,0,1528,0,0,0,16470,12.02
3/6/23,6:00,0,8228,732,2,232,4879,50,-234,0,2221,0,0,0,16110,12.03
3/6/23,7:00,0,10134,964,2,234,2433,45,0,85,2261,0,0,0,16158,12.94
3/6/23,8:00,0,11931,1162,1,233,255,47,0,271,2048,0,0,0,15948,15.17
3/6/23,9:00,0,12418,1275,2,234,0,48,0,372,2099,0,0,0,16448,16.77
3/6/23,10:00,0,12462,1239,1,233,0,54,0,149,1947,0,0,0,16085,16.76
3/6/23,11:00,0,11973,963,2,234,0,45,0,92,2469,0,0,0,15778,15.55
3/6/23,12:00,0,12167,615,2,234,0,27,0,63,2269,0,0,0,15377,13.17
3/6/23,13:00,0,12112,537,1,236,0,25,0,159,1756,0,0,0,14826,12.62
3/6/23,14:00,0,12435,532,2,235,0,23,0,131,1146,0,0,0,14504,11.83
3/6/23,15:00,0,11590,419,2,233,0,26,0,11,1502,0,0,0,13783,12.16
3/6/23,16:00,0,10939,411,1,235,0,32,0,3,2057,0,0,0,13678,12.3
3/6/23,17:00,0,11136,464,2,235,0,47,0,3,1979,0,0,0,13866,12.34
3/6/23,18:00,0,11410,488,2,233,0,52,0,18,1882,0,0,0,14085,12.38
3/6/23,19:00,0,11383,519,1,232,0,42,0,23,1922,0,0,0,14122,12.67
3/6/23,20:00,0,11593,558,2,232,0,42,0,19,2102,0,0,0,14548,13.48
3/6/23,21:00,0,12238,531,2,229,216,30,0,24,2304,0,0,0,15574,15.38
3/6/23,22:00,0,10713,648,1,233,2407,18,0,96,2577,0,0,0,16693,14.52
3/6/23,23:00,0,10075,697,2,232,4982,21,0,119,1817,0,0,0,17945,11.38
3/7/23,0:00,0,8911,711,1,228,6955,33,0,100,1558,0,0,0,18497,7.53
3/7/23,1:00,0,7390,580,2,229,8152,47,0,87,1370,0,0,0,17857,6.36
3/7/23,2:00,0,6741,560,2,227,8638,76,-370,0,1399,0,0,0,17273,0.75
3/7/23,3:00,0,6525,569,1,222,8538,82,-1455,0,1562,0,0,0,16044,0.01
3/7/23,4:00,0,6812,591,2,181,7845,83,-473,0,1482,0,0,0,16523,0.06
3/7/23,5:00,0,7359,630,2,177,6538,80,0,12,1543,0,0,0,16341,1.5
3/7/23,6:00,0,8732,719,1,189,4548,62,0,48,1678,0,0,0,15977,5.5
3/7/23,7:00,0,10284,950,2,223,2095,54,0,91,2153,0,0,0,15852,11.55
3/7/23,8:00,0,11203,1113,2,229,198,59,0,236,2690,0,0,0,15730,14.83
3/7/23,9:00,0,11795,1230,2,232,0,80,0,341,2614,0,0,0,16294,16.53
3/7/23,10:00,0,11889,1257,1,232,0,59,0,147,2300,0,0,0,15885,16.49
3/7/23,11:00,0,11827,994,2,232,0,48,0,83,2339,0,0,0,15525,15.4
3/7/23,12:00,0,11511,686,1,233,0,38,0,75,2598,0,0,0,15142,14.43
3/7/23,13:00,0,11412,613,2,232,0,28,0,41,2246,0,0,0,14574,12.72
3/7/23,14:00,0,11946,564,2,233,0,24,0,3,1483,0,0,0,14255,11.78
3/7/23,15:00,0,11338,448,2,231,0,22,0,2,1506,0,0,0,13549,11.64
3/7/23,16:00,0,10766,490,2,233,0,19,0,2,1898,0,0,0,13410,12.11
3/7/23,17:00,0,10872,500,1,231,0,17,0,138,1864,0,0,0,13623,12.28
3/7/23,18:00,0,10899,518,2,232,0,19,0,274,1900,0,0,0,13844,12.34
3/7/23,19:00,0,11080,518,1,231,0,17,0,250,1861,0,0,0,13958,12.61
3/7/23,20:00,0,10991,574,2,232,0,18,0,348,2191,0,0,0,14356,13.34
3/7/23,21:00,0,11540,614,2,230,162,15,0,527,2241,0,0,0,15331,17
3/7/23,22:00,0,10518,692,1,232,1937,14,0,336,2386,0,0,0,16116,14.43
3/7/23,23:00,0,10194,759,2,229,4375,13,0,299,1739,0,0,0,17610,12.94
3/8/23,0:00,0,9078,787,2,229,6345,11,0,275,1432,0,0,0,18159,11.54
3/8/23,1:00,0,7681,618,1,231,7592,12,0,64,1372,0,0,0,17571,1.51
3/8/23,2:00,0,7504,591,2,231,8081,14,-357,0,943,0,0,0,17009,0.01
3/8/23,3:00,0,6675,574,1,233,7990,33,-743,0,977,0,0,0,15740,0.01
3/8/23,4:00,0,7137,586,2,231,7281,47,-280,0,1281,0,0,0,16285,0.01
3/8/23,5:00,0,7657,631,2,224,5914,50,0,63,1618,0,0,0,16159,2.75
3/8/23,6:00,0,8372,714,1,232,3997,56,0,118,2216,0,0,0,15706,11.42
3/8/23,7:00,0,9486,971,2,234,1617,42,0,375,2923,0,0,0,15650,12.1
3/8/23,8:00,0,10407,1139,2,235,113,44,0,414,3250,0,0,0,15604,13.39
3/8/23,9:00,0,11182,1170,2,234,0,42,0,526,2725,0,0,0,15881,16.32
3/8/23,10:00,0,11359,1178,1,236,0,19,0,165,2454,0,0,0,15412,14.39
3/8/23,11:00,0,11247,985,2,233,0,9,0,41,2581,0,0,0,15098,13.28
3/8/23,12:00,0,11165,658,1,234,0,16,0,3,2525,0,0,0,14602,12.69
3/8/23,13:00,0,11182,565,2,233,0,16,0,2,1991,0,0,0,13991,12.26
3/8/23,14:00,0,11456,557,2,235,0,18,0,3,1370,0,0,0,13641,11.39
3/8/23,15:00,0,10718,507,2,233,0,17,0,2,1463,0,0,0,12942,11.35
3/8/23,16:00,0,10445,511,1,234,0,16,0,2,1598,0,0,0,12807,11.66
3/8/23,17:00,0,10720,495,2,233,0,7,0,2,1523,0,0,0,12982,11.66
3/8/23,18:00,0,10906,530,2,234,0,7,0,3,1623,0,0,0,13305,11.74
3/8/23,19:00,0,10769,543,1,233,0,3,0,3,1793,0,0,0,13345,11.87
3/8/23,20:00,0,11111,551,2,233,0,3,0,6,1759,0,0,0,13665,12.31
3/8/23,21:00,0,11305,610,2,232,136,2,0,102,1956,0,0,0,14345,14.17
3/8/23,22:00,0,10313,697,1,233,1756,7,0,50,2030,0,0,0,15087,12.74
3/8/23,23:00,0,9589,757,2,231,4145,5,0,25,1848,0,0,0,16602,11.46
3/9/23,0:00,0,8744,795,2,229,6047,3,0,53,1363,0,0,0,17236,8.65
3/9/23,1:00,0,8060,617,1,232,7300,7,0,69,488,0,0,0,16774,5.71
3/9/23,2:00,0,7901,598,2,232,7859,14,-337,0,84,0,0,0,16353,0.51
3/9/23,3:00,0,7387,601,1,233,7664,31,-1454,0,708,0,0,0,15171,0.01
3/9/23,4:00,0,9228,619,2,232,6322,29,-431,0,0,-197,0,0,15804,2.75
3/9/23,5:00,0,9527,657,2,233,4739,38,0,146,471,0,0,0,15813,9.41
3/9/23,6:00,0,10174,729,1,233,2868,44,0,720,649,0,0,0,15418,6.52
3/9/23,7:00,0,10599,1020,2,234,1130,40,0,1048,1294,0,0,0,15367,12.26
3/9/23,8:00,0,11036,1245,2,233,103,43,0,832,1855,0,0,0,15349,13.02
3/9/23,9:00,0,10924,1266,1,232,0,39,0,585,2489,0,0,0,15536,13.35
3/9/23,10:00,0,10652,1244,2,234,0,40,0,459,2396,0,0,0,15027,13.06
3/9/23,11:00,0,10817,1025,1,233,0,29,0,362,2068,0,0,0,14535,12.74
3/9/23,12:00,0,10567,676,2,222,0,36,0,289,2281,0,0,0,14073,11.86
3/9/23,13:00,0,10321,574,2,186,0,42,0,259,2170,0,0,0,13554,11.75
3/9/23,14:00,0,10334,582,1,181,0,56,0,249,1749,0,0,0,13152,10.59
3/9/23,15:00,0,9669,580,2,180,0,66,0,258,1634,0,0,0,12389,10.36
3/9/23,16:00,0,9147,570,1,179,0,92,0,44,2105,0,0,0,12138,10.8
3/9/23,17:00,0,9153,558,2,209,0,121,0,2,2242,0,0,0,12287,11
3/9/23,18:00,0,9389,587,2,231,0,110,0,23,2152,0,0,0,12494,11.15
3/9/23,19:00,0,9412,619,1,233,0,100,0,66,1992,0,0,0,12423,11.66
3/9/23,20:00,0,9483,642,2,229,0,61,0,68,1994,0,0,0,12479,11.66
3/9/23,21:00,0,9625,666,2,230,48,42,0,49,2355,0,0,0,13017,12.01
3/9/23,22:00,0,9790,752,1,224,882,45,0,75,2068,0,0,0,13837,12.04
3/9/23,23:00,0,9302,843,2,218,2677,43,0,152,2300,0,0,0,15537,12.2
3/10/23,0:00,0,8013,901,1,222,5010,55,0,187,2051,0,0,0,16440,13
3/10/23,1:00,0,6958,723,2,221,7031,56,-408,0,1671,0,0,0,16254,10.46
3/10/23,2:00,0,7191,719,2,222,7121,71,-992,0,1611,0,0,0,15945,1.5
3/10/23,3:00,0,6640,719,1,223,7454,75,-1618,0,1386,0,0,0,14880,0.01
3/10/23,4:00,0,6944,731,2,222,7050,97,-951,0,1436,0,0,0,15531,0.75
3/10/23,5:00,0,7181,754,2,225,6093,120,-529,0,1575,0,0,0,15421,5.78
3/10/23,6:00,0,7666,874,1,228,4356,107,-192,0,2050,0,0,0,15090,5.21
3/10/23,7:00,0,8842,1032,2,226,2113,98,0,207,2365,0,0,0,14885,12.05
3/10/23,8:00,0,9766,1193,1,229,230,90,0,448,2546,0,0,0,14503,13.58
3/10/23,9:00,0,9907,1233,2,227,0,96,0,811,2612,0,0,0,14888,13.36
3/10/23,10:00,0,9629,1308,2,228,0,98,0,821,2325,0,0,0,14411,13.05
3/10/23,11:00,0,9489,1169,1,229,0,86,0,825,2214,0,0,0,14013,12.41
3/10/23,12:00,0,9749,825,2,223,0,71,0,551,2395,0,0,0,13816,11.84
3/10/23,13:00,0,9764,755,2,224,0,57,0,788,1830,0,0,0,13420,11.68
3/10/23,14:00,0,9909,748,1,226,0,51,0,661,1525,0,0,0,13121,10.39
3/10/23,15:00,0,9568,663,1,225,0,53,0,202,1665,0,0,0,12377,11.76
3/10/23,16:00,0,9065,685,2,226,0,37,0,112,1868,0,0,0,11995,12.28
3/10/23,17:00,0,9087,681,2,228,0,37,0,83,2088,0,0,0,12206,12.46
3/10/23,18:00,0,8974,689,2,227,0,49,0,147,2333,0,0,0,12421,12.43
3/10/23,19:00,0,8688,690,1,226,0,54,0,286,2330,0,0,0,12275,12.55
3/10/23,20:00,0,8487,678,2,226,0,40,0,335,2233,0,0,0,12001,11.22
3/10/23,21:00,0,7597,689,1,225,202,32,0,508,2547,0,0,0,11801,11.1
3/10/23,22:00,0,6558,693,2,226,2095,25,0,619,1776,0,0,0,11994,7.37
3/10/23,23:00,0,5389,714,2,225,4589,6,0,44,1406,0,0,0,12375,0.51
3/11/23,0:00,0,4778,705,1,226,6579,2,-756,0,1067,0,0,0,12602,0.01
3/11/23,1:00,0,4575,622,2,226,7840,4,-2077,0,1221,0,0,0,12413,0.01
3/11/23,2:00,0,4519,567,1,226,8381,11,-2382,0,931,0,0,0,12254,0.01
3/11/23,3:00,0,4419,550,2,226,8307,15,-2427,0,774,0,0,0,11866,0.01
3/11/23,4:00,0,4683,551,1,225,7658,15,-2379,0,1037,0,0,0,11791,0.01
3/11/23,5:00,0,5127,620,2,226,6361,17,-2154,0,1330,0,0,0,11529,0.01
3/11/23,6:00,0,5088,645,2,226,4429,19,-637,0,1540,0,0,0,11312,0.01
3/11/23,7:00,0,5678,735,1,225,2039,20,-329,0,2935,0,0,0,11304,3.26
3/11/23,8:00,0,6801,855,2,225,214,23,0,187,3275,0,0,0,11582,12.06
3/11/23,9:00,0,7308,979,1,226,0,31,0,454,3233,0,0,0,12232,12.76
3/11/23,10:00,0,7168,1019,2,224,0,30,0,795,2761,0,0,0,11999,13.5
3/11/23,11:00,0,7361,964,2,224,0,32,0,549,2521,0,0,0,11653,13.41
3/11/23,12:00,0,7426,855,1,224,0,31,0,446,2318,0,0,0,11301,12.61
3/11/23,13:00,0,7691,695,2,225,0,30,0,409,1806,0,0,0,10858,12.21
3/11/23,14:00,0,7700,712,2,225,0,29,0,645,1336,0,0,0,10649,11.28
3/11/23,15:00,0,6444,639,2,224,0,43,0,574,2223,0,0,0,10149,12.02
3/11/23,16:00,0,5822,647,1,226,0,42,0,261,3023,0,0,0,10022,12.17
3/11/23,17:00,0,5956,649,2,225,0,39,0,266,3224,0,0,0,10361,12.37
3/11/23,18:00,0,6108,672,1,224,0,34,0,314,3356,0,0,0,10709,12.55
3/11/23,19:00,0,5969,692,2,223,0,28,0,422,3410,0,0,0,10746,12.55
3/11/23,20:00,0,5941,697,2,225,0,26,0,712,2985,0,0,0,10588,10.49
3/11/23,21:00,0,5732,673,1,224,118,30,0,775,2770,0,0,0,10323,9.7
3/11/23,22:00,0,5446,623,2,220,1121,30,0,656,2139,0,0,0,10237,6.83
3/11/23,23:00,0,5257,665,2,220,2609,21,0,21,1863,0,0,0,10658,0.97
3/12/23,0:00,0,4419,696,1,207,4123,14,-399,0,1899,0,0,0,10960,0.01
3/12/23,1:00,0,4372,674,2,175,5272,21,-1194,0,1671,0,0,0,10993,0.01
3/12/23,2:00,0,4579,631,1,180,4982,23,-895,0,1448,0,0,0,10949,0.01
3/12/23,3:00,0,4986,600,2,194,3869,49,-1092,0,2120,0,0,0,10728,0.01
3/12/23,4:00,0,5460,610,1,194,2439,66,-431,0,2210,0,0,0,10549,0.01
3/12/23,5:00,0,4955,614,2,198,2022,74,-357,0,3195,0,0,0,10703,0.01
3/12/23,6:00,0,5819,652,2,218,1088,81,-33,0,2857,0,0,0,10684,2.56
3/12/23,7:00,0,6453,829,1,219,421,95,0,319,2705,0,0,0,11042,10.45
3/12/23,8:00,0,6822,953,2,220,37,95,0,65,3518,0,0,0,11712,13.32
3/12/23,9:00,0,7437,977,1,221,0,94,0,6,3521,0,0,0,12257,14.47
3/12/23,10:00,0,7600,993,2,222,0,102,0,2,3210,0,0,0,12131,13.66
3/12/23,11:00,0,7432,898,2,220,0,99,0,2,3159,0,0,0,11812,12.84
3/12/23,12:00,0,7322,771,1,223,0,104,0,2,2986,0,0,0,11409,12.39
3/12/23,13:00,0,7392,711,2,221,0,107,0,3,2422,0,0,0,10858,11.75
3/12/23,14:00,0,7720,698,2,223,0,144,0,3,1742,0,0,0,10532,10.36
3/12/23,15:00,0,6903,732,2,223,0,138,-219,0,2273,0,0,0,10052,11.21
3/12/23,16:00,0,7158,742,1,222,0,148,-606,0,2244,0,0,0,9909,10.13
3/12/23,17:00,0,7414,733,2,223,0,128,-585,0,2377,0,0,0,10292,10.5
3/12/23,18:00,0,7572,719,1,222,0,128,-229,0,2317,0,0,0,10730,10.3
3/12/23,19:00,0,7488,719,2,221,0,156,0,3,2330,0,0,0,10919,11
3/12/23,20:00,0,7930,719,2,220,0,236,0,3,2146,0,0,0,11256,11.34
3/12/23,21:00,0,8459,723,1,220,1,237,0,149,2379,0,0,0,12169,11.94
3/12/23,22:00,0,9341,797,2,218,19,202,0,293,2899,0,0,0,13771,12.7
