,,Hokuriku,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Hokuriku
4/12/22,7:00,0,1873,1518,0,79,586,16,0,0,0,-731,0,0,3341,6.13
4/12/22,8:00,0,2079,1672,0,81,350,3,0,0,0,-856,0,0,3329,15.42
4/12/22,9:00,0,2114,1743,0,81,117,1,0,42,0,-890,0,0,3207,21.07
4/12/22,10:00,0,2118,1679,0,81,7,3,0,79,0,-787,0,0,3180,22.71
4/12/22,11:00,0,2119,1638,0,81,1,1,0,79,0,-833,0,0,3086,22.9
4/12/22,12:00,0,2117,1622,0,82,0,1,0,79,0,-929,0,0,2972,22.51
4/12/22,13:00,0,2113,1547,0,81,0,0,0,39,0,-915,0,0,2864,22.51
4/12/22,14:00,0,2104,1481,0,82,0,0,0,0,0,-863,0,0,2805,20.64
4/12/22,15:00,0,1993,1433,0,81,0,0,0,0,0,-753,0,0,2754,13.75
4/12/22,16:00,0,1953,1432,0,81,0,0,0,0,0,-827,0,0,2640,11.59
4/12/22,17:00,0,1998,1460,0,81,0,0,0,0,0,-819,0,0,2719,13.57
4/12/22,18:00,0,2079,1668,0,82,0,5,0,0,0,-909,0,0,2925,15.89
4/12/22,19:00,0,2085,1686,0,81,0,6,0,0,0,-802,0,0,3057,17.3
4/12/22,20:00,0,2090,1675,0,81,0,4,0,0,0,-777,0,0,3073,17.11
4/12/22,21:00,0,2111,1725,0,81,8,1,0,0,0,-925,0,0,3000,17.38
4/12/22,22:00,0,1925,1587,0,82,77,0,0,0,0,-787,0,0,2884,17.84
4/12/22,23:00,0,1836,1559,0,80,280,1,0,0,0,-919,0,0,2837,18.81
4/13/22,0:00,0,1658,1518,0,81,528,1,0,0,0,-744,0,0,3041,18.93
4/13/22,1:00,0,1664,1515,0,79,759,2,0,0,0,-764,0,0,3256,18.94
4/13/22,2:00,0,1727,1478,0,74,840,4,0,0,0,-771,0,0,3353,18.33
4/13/22,3:00,0,1684,1441,0,79,848,5,0,0,0,-698,0,0,3359,18.93
4/13/22,4:00,0,1603,1432,0,80,785,9,-120,0,0,-628,0,0,3161,12.29
4/13/22,5:00,0,1700,1637,0,79,634,34,0,0,0,-792,0,0,3292,19.65
4/13/22,6:00,0,1856,1754,0,81,405,26,0,0,0,-787,0,0,3334,20.29
4/13/22,7:00,0,1856,1645,0,81,268,17,0,0,0,-595,0,0,3272,20.41
4/13/22,8:00,0,2038,1617,0,81,110,20,0,1,0,-594,0,0,3272,22.86
4/13/22,9:00,0,2089,1691,0,82,25,31,0,89,0,-822,0,0,3186,25.03
4/13/22,10:00,0,2064,1749,0,85,1,40,0,89,0,-851,0,0,3177,29.2
4/13/22,11:00,0,2061,1704,0,89,1,38,0,56,0,-874,0,0,3075,24.91
4/13/22,12:00,0,2065,1711,0,95,0,38,0,0,0,-939,0,0,2971,23.27
4/13/22,13:00,0,2082,1665,0,106,0,42,0,0,0,-1020,0,0,2875,21.51
4/13/22,14:00,0,2113,1649,0,110,0,42,0,0,0,-1085,0,0,2830,20.18
4/13/22,15:00,0,2019,1703,0,121,0,33,0,0,0,-1085,0,0,2791,14.51
4/13/22,16:00,0,1961,1606,0,125,0,39,0,0,0,-1046,0,0,2685,15.55
4/13/22,17:00,0,1958,1642,0,127,0,45,0,0,0,-1017,0,0,2756,13.72
4/13/22,18:00,0,1970,1695,0,126,0,42,0,0,0,-862,0,0,2970,15.89
4/13/22,19:00,0,1975,1737,0,126,0,42,0,0,0,-752,0,0,3128,16.91
4/13/22,20:00,0,1976,1690,0,126,0,43,0,0,0,-684,0,0,3150,16.98
4/13/22,21:00,0,1985,1731,0,125,3,47,0,0,0,-786,0,0,3105,17.3
4/13/22,22:00,0,2065,1625,0,127,23,54,0,0,0,-880,0,0,3013,17.45
4/13/22,23:00,0,2157,1646,0,126,59,44,0,0,0,-1018,0,0,3014,18.94
4/14/22,0:00,0,2169,1719,0,126,96,41,0,0,0,-874,0,0,3276,28.49
4/14/22,1:00,0,2122,1679,0,126,154,22,0,0,0,-637,0,0,3466,31.17
4/14/22,2:00,0,2037,1735,0,125,174,27,0,0,0,-620,0,0,3478,32.69
4/14/22,3:00,0,2150,1728,0,126,179,17,0,0,0,-716,0,0,3483,32.69
4/14/22,4:00,0,2047,1609,0,126,170,14,0,0,0,-671,0,0,3294,29.16
4/14/22,5:00,0,2187,1701,0,126,105,12,0,0,0,-645,0,0,3486,31.38
4/14/22,6:00,0,2237,1696,0,125,58,16,0,0,0,-596,0,0,3535,27.99
4/14/22,7:00,0,2175,1669,0,127,44,12,0,0,0,-519,0,0,3508,28.72
4/14/22,8:00,0,2202,1701,0,127,24,9,0,0,0,-543,0,0,3519,34.8
4/14/22,9:00,0,2095,1796,0,126,11,9,0,46,0,-624,0,0,3458,32.94
4/14/22,10:00,0,2150,1842,0,127,1,7,0,90,0,-776,0,0,3441,34.8
4/14/22,11:00,0,2111,1824,0,127,0,4,0,14,0,-756,0,0,3325,32.69
4/14/22,12:00,0,2156,1714,0,125,0,2,0,0,0,-789,0,0,3208,27.45
4/14/22,13:00,0,2215,1595,0,126,0,1,0,0,0,-848,0,0,3090,24.39
4/14/22,14:00,0,2208,1500,0,128,0,7,0,0,0,-832,0,0,3011,18.4
4/14/22,15:00,0,2206,1408,0,127,0,8,0,0,0,-811,0,0,2937,14.44
4/14/22,16:00,0,2175,1337,0,126,0,11,0,0,0,-824,0,0,2825,18.38
4/14/22,17:00,0,2085,1373,0,126,0,24,0,0,0,-734,0,0,2874,18.38
4/14/22,18:00,0,2077,1428,0,127,0,17,0,0,0,-578,0,0,3071,19.32
4/14/22,19:00,0,2134,1437,0,126,0,13,0,0,0,-497,0,0,3213,23
4/14/22,20:00,0,2195,1452,0,125,0,8,0,0,0,-529,0,0,3251,21.63
4/14/22,21:00,0,2137,1424,0,127,2,16,0,0,0,-513,0,0,3192,21.2
4/14/22,22:00,0,2015,1416,0,126,16,14,0,0,0,-453,0,0,3134,21.25
4/14/22,23:00,0,2020,1424,0,124,88,12,0,0,0,-566,0,0,3103,19.87
4/15/22,0:00,0,2025,1438,0,116,180,7,0,0,0,-451,0,0,3314,31.57
4/15/22,1:00,0,2226,1429,0,116,141,16,0,0,0,-392,0,0,3535,34.18
4/15/22,2:00,0,2070,1502,0,116,205,16,0,0,0,-350,0,0,3560,33.16
4/15/22,3:00,0,1996,1554,0,118,191,12,0,0,0,-336,0,0,3535,36.39
4/15/22,4:00,0,2087,1517,0,117,168,13,0,0,0,-568,0,0,3335,16.14
4/15/22,5:00,0,2184,1493,0,117,161,15,0,0,0,-465,0,0,3504,19.49
4/15/22,6:00,0,2115,1540,0,118,143,16,0,0,0,-425,0,0,3507,21.34
4/15/22,7:00,0,2218,1618,0,117,61,38,0,0,0,-566,0,0,3486,18.93
4/15/22,8:00,0,2216,1581,0,117,42,38,0,3,0,-503,0,0,3493,22.86
4/15/22,9:00,0,2161,1646,0,117,16,35,0,89,0,-658,0,0,3406,29.86
4/15/22,10:00,0,2134,1676,0,117,0,35,0,89,0,-643,0,0,3408,34.85
4/15/22,11:00,0,2138,1676,0,107,0,37,0,89,0,-742,0,0,3305,37.35
4/15/22,12:00,0,1993,1576,0,102,0,37,0,89,0,-610,0,0,3188,37.89
4/15/22,13:00,0,1994,1612,0,103,0,35,0,90,0,-774,0,0,3060,36.09
4/15/22,14:00,0,2024,1678,0,105,0,30,0,2,0,-865,0,0,2973,31.86
4/15/22,15:00,0,2027,1575,0,104,0,33,0,0,0,-829,0,0,2910,21.24
4/15/22,16:00,0,1991,1383,0,105,0,30,0,0,0,-727,0,0,2781,18.94
4/15/22,17:00,0,1848,1375,0,104,0,47,0,0,0,-561,0,0,2814,16.34
4/15/22,18:00,0,1906,1407,0,105,0,52,0,0,0,-457,0,0,3012,20.22
4/15/22,19:00,0,2004,1582,0,104,0,62,0,0,0,-601,0,0,3151,20.67
4/15/22,20:00,0,2035,1524,0,103,0,88,0,0,0,-564,0,0,3187,22.99
4/15/22,21:00,0,1925,1456,0,102,3,95,0,0,0,-480,0,0,3101,22.81
4/15/22,22:00,0,1713,1338,0,103,26,92,0,0,0,-365,0,0,2907,15.52
4/15/22,23:00,0,1704,1318,0,102,75,84,0,0,0,-377,0,0,2905,6.79
4/16/22,0:00,0,1576,1343,0,103,158,79,0,0,0,-209,0,0,3050,1.01
4/16/22,1:00,0,1253,1318,0,102,312,75,0,0,37,0,0,0,3096,0.01
4/16/22,2:00,0,980,1323,0,102,475,66,0,0,134,0,0,0,3080,0.01
4/16/22,3:00,0,918,1333,0,102,601,56,-120,0,119,0,0,0,3009,0.01
4/16/22,4:00,0,883,1312,0,101,696,56,-122,0,0,-45,0,0,2881,0.01
4/16/22,5:00,0,976,1313,0,93,801,50,-122,0,0,-271,0,0,2840,0.01
4/16/22,6:00,0,916,1328,0,97,752,34,-61,0,0,-290,0,0,2776,0.01
4/16/22,7:00,0,1128,1361,0,103,617,22,0,0,0,-508,0,0,2722,0.01
4/16/22,8:00,0,1486,1397,0,111,392,22,0,0,0,-666,0,0,2742,10.24
4/16/22,9:00,0,1725,1455,0,119,139,25,0,52,0,-723,0,0,2792,21.25
4/16/22,10:00,0,1797,1478,0,124,11,18,0,99,0,-605,0,0,2922,25.42
4/16/22,11:00,0,1798,1588,0,125,0,15,0,49,0,-632,0,0,2943,23.73
4/16/22,12:00,0,1804,1585,0,126,0,10,0,0,0,-647,0,0,2878,23.01
4/16/22,13:00,0,1855,1602,0,127,0,7,0,1,0,-813,0,0,2779,22.82
4/16/22,14:00,0,1699,1575,0,128,0,4,0,99,0,-776,0,0,2729,22.62
4/16/22,15:00,0,1644,1660,0,129,0,3,0,98,0,-864,0,0,2669,21.06
4/16/22,16:00,0,1646,1678,0,128,0,4,0,0,0,-847,0,0,2609,17.75
4/16/22,17:00,0,1627,1740,0,129,0,7,0,0,0,-810,0,0,2693,19.49
4/16/22,18:00,0,1818,1767,0,128,0,11,0,1,0,-808,0,0,2916,20.27
4/16/22,19:00,0,1988,1817,0,128,0,10,0,50,0,-929,0,0,3064,20.02
4/16/22,20:00,0,2008,1836,0,129,0,12,0,50,0,-954,0,0,3081,22.61
4/16/22,21:00,0,1973,1753,0,128,17,10,0,50,0,-923,0,0,3008,20.12
4/16/22,22:00,0,1700,1631,0,128,166,6,0,49,0,-881,0,0,2799,4.73
4/16/22,23:00,0,1410,1493,0,127,384,2,0,0,0,-806,0,0,2610,0.01
4/17/22,0:00,0,961,1428,0,127,688,0,0,0,0,-646,0,0,2558,0.01
4/17/22,1:00,0,898,1434,0,129,896,0,0,0,0,-751,0,0,2605,0.01
4/17/22,2:00,0,846,1438,0,127,1020,0,0,0,0,-830,0,0,2602,0.01
4/17/22,3:00,0,880,1435,0,128,1065,0,-120,0,0,-794,0,0,2594,0.01
4/17/22,4:00,0,853,1432,0,129,1059,1,-122,0,0,-782,0,0,2570,0.01
4/17/22,5:00,0,835,1416,0,126,1007,2,-122,0,0,-760,0,0,2505,0.01
4/17/22,6:00,0,894,1401,0,127,873,4,-106,0,0,-752,0,0,2440,0.01
4/17/22,7:00,0,912,1424,0,127,661,3,0,0,0,-714,0,0,2413,0.01
4/17/22,8:00,0,1110,1600,0,129,401,1,0,0,0,-775,0,0,2465,0.01
4/17/22,9:00,0,1479,1653,0,128,147,0,0,3,0,-824,0,0,2586,12.02
4/17/22,10:00,0,1812,1684,0,129,12,0,0,99,0,-1004,0,0,2732,23.04
4/17/22,11:00,0,1919,1772,0,127,0,5,0,29,0,-1059,0,0,2793,23.03
4/17/22,12:00,0,1907,1780,0,128,0,6,0,0,0,-1085,0,0,2736,20.24
4/17/22,13:00,0,1922,1737,0,127,0,6,0,0,0,-1147,0,0,2645,16.95
4/17/22,14:00,0,1939,1590,0,127,0,11,0,0,0,-1105,0,0,2562,15.56
4/17/22,15:00,0,1924,1575,0,128,0,13,0,0,0,-1137,0,0,2504,16.52
4/17/22,16:00,0,1715,1579,0,127,0,6,0,0,0,-983,0,0,2444,14.89
4/17/22,17:00,0,1803,1647,0,127,0,15,0,0,0,-1024,0,0,2569,14.81
4/17/22,18:00,0,2119,1701,0,128,0,16,0,0,0,-1168,0,0,2797,14.39
4/17/22,19:00,0,2131,1743,0,127,0,17,0,0,0,-1047,0,0,2971,19.49
4/17/22,20:00,0,2172,1735,0,124,0,16,0,0,0,-1036,0,0,3011,19.9
4/17/22,21:00,0,2127,1776,0,126,12,13,0,0,0,-1027,0,0,3026,23
4/17/22,22:00,0,2046,1791,0,126,101,6,0,0,0,-1066,0,0,3004,21.25
4/17/22,23:00,0,2004,1762,0,127,259,2,0,0,0,-1173,0,0,2980,15.95
4/18/22,0:00,0,2001,1727,0,118,429,0,0,1,0,-1071,0,0,3206,18.94
4/18/22,1:00,0,1876,1651,0,119,603,0,0,49,0,-958,0,0,3340,18.94
4/18/22,2:00,0,1717,1761,0,118,647,1,0,0,0,-892,0,0,3351,14.09
4/18/22,3:00,0,1767,1582,0,118,637,1,0,0,0,-742,0,0,3362,18.94
4/18/22,4:00,0,1955,1522,0,118,482,1,0,0,0,-890,0,0,3188,11.41
4/18/22,5:00,0,2039,1610,0,117,420,1,0,0,0,-863,0,0,3324,19.49
4/18/22,6:00,0,2227,1740,0,118,277,0,0,0,0,-991,0,0,3370,19.75
4/18/22,7:00,0,2251,1833,0,117,192,0,0,0,0,-1046,0,0,3347,21.56
4/18/22,8:00,0,2172,1705,0,118,125,0,0,47,0,-843,0,0,3324,24.45
4/18/22,9:00,0,2071,1738,0,118,63,1,0,89,0,-860,0,0,3220,23.82
4/18/22,10:00,0,2185,1792,0,118,5,1,0,89,0,-906,0,0,3283,26.79
4/18/22,11:00,0,2208,1767,0,118,0,2,0,25,0,-901,0,0,3218,24.43
4/18/22,12:00,0,2214,1728,0,118,0,5,0,0,0,-949,0,0,3117,22.01
4/18/22,13:00,0,2219,1711,0,108,0,10,0,0,0,-1027,0,0,3021,20.1
4/18/22,14:00,0,2146,1613,0,108,0,13,0,0,0,-926,0,0,2953,21.47
4/18/22,15:00,0,1972,1596,0,107,0,21,0,0,0,-827,0,0,2869,17.2
4/18/22,16:00,0,2018,1702,0,108,0,15,0,0,0,-1048,0,0,2795,15.75
4/18/22,17:00,0,2194,1743,0,107,0,21,0,0,0,-1182,0,0,2884,18.06
4/18/22,18:00,0,2056,1856,0,111,0,20,0,0,0,-943,0,0,3101,18.02
4/18/22,19:00,0,2109,1919,0,118,0,7,0,3,0,-903,0,0,3252,19.75
4/18/22,20:00,0,2104,1908,0,117,0,7,0,99,0,-920,0,0,3316,19.75
4/18/22,21:00,0,2027,1972,0,121,14,7,0,98,0,-961,0,0,3279,22.81
4/18/22,22:00,0,2161,1824,0,126,118,5,0,0,0,-1025,0,0,3210,18.27
4/18/22,23:00,0,1881,1774,0,127,322,1,0,0,0,-985,0,0,3119,12.39
4/19/22,0:00,0,1562,1652,0,127,580,1,0,0,0,-661,0,0,3260,15.46
4/19/22,1:00,0,1360,1612,0,128,801,4,0,0,0,-484,0,0,3421,16.34
4/19/22,2:00,0,1059,1520,0,126,898,7,0,0,0,-183,0,0,3427,1.51
4/19/22,3:00,0,1065,1407,0,127,978,12,-119,0,0,-29,0,0,3441,0.04
4/19/22,4:00,0,979,1322,0,126,965,12,-120,0,0,-52,0,0,3232,0.01
4/19/22,5:00,0,1130,1323,0,126,916,10,-46,0,0,-116,0,0,3342,7.12
4/19/22,6:00,0,1392,1411,0,126,799,9,0,0,0,-413,0,0,3323,12.38
4/19/22,7:00,0,1744,1497,0,126,606,8,0,0,0,-699,0,0,3282,12.21
4/19/22,8:00,0,2055,1592,0,127,359,11,0,3,0,-865,0,0,3280,19.4
4/19/22,9:00,0,2220,1661,0,127,129,13,0,98,0,-1017,0,0,3230,23.82
4/19/22,10:00,0,2257,1675,0,127,10,11,0,98,0,-892,0,0,3285,23.98
4/19/22,11:00,0,2194,1729,0,128,0,14,0,97,0,-908,0,0,3254,21.69
4/19/22,12:00,0,2198,1792,0,127,0,17,0,9,0,-980,0,0,3162,16.69
4/19/22,13:00,0,2063,1789,0,127,0,20,0,0,0,-930,0,0,3069,16.56
4/19/22,14:00,0,2036,1694,0,128,0,24,0,0,0,-884,0,0,2997,21.47
4/19/22,15:00,0,2037,1671,0,127,0,22,0,0,0,-932,0,0,2925,17.75
4/19/22,16:00,0,2068,1717,0,128,0,22,0,0,0,-1123,0,0,2812,14.76
4/19/22,17:00,0,2217,1751,0,127,0,24,0,0,0,-1221,0,0,2899,17.24
4/19/22,18:00,0,2221,1782,0,129,0,22,0,1,0,-1022,0,0,3131,17.24
4/19/22,19:00,0,2224,1795,0,127,0,20,0,50,0,-936,0,0,3280,19.49
4/19/22,20:00,0,2185,1758,0,128,0,21,0,75,0,-835,0,0,3331,21.24
4/19/22,21:00,0,2081,1831,0,127,19,18,0,74,0,-826,0,0,3323,21.25
4/19/22,22:00,0,2161,1798,0,127,155,11,0,0,0,-957,0,0,3295,16.34
4/19/22,23:00,0,1751,1621,0,129,374,6,0,0,0,-727,0,0,3154,12.37
4/20/22,0:00,0,1424,1607,0,127,638,2,0,0,0,-531,0,0,3267,12.35
4/20/22,1:00,0,1315,1496,0,127,838,0,0,0,0,-369,0,0,3408,1.01
4/20/22,2:00,0,1255,1464,0,126,974,0,0,0,0,-408,0,0,3411,0.01
4/20/22,3:00,0,1374,1370,0,126,1033,2,-120,0,0,-349,0,0,3435,0.01
4/20/22,4:00,0,1355,1294,0,126,1026,7,-120,0,0,-463,0,0,3225,0.01
4/20/22,5:00,0,1399,1352,0,125,962,7,-50,0,0,-461,0,0,3334,1.51
4/20/22,6:00,0,1549,1471,0,126,828,7,0,0,0,-647,0,0,3333,10.38
4/20/22,7:00,0,1814,1610,0,126,621,3,0,0,0,-895,0,0,3280,8.55
4/20/22,8:00,0,2083,1781,0,127,373,1,0,0,0,-1092,0,0,3272,14.74
4/20/22,9:00,0,2137,1796,0,126,136,1,0,47,0,-1058,0,0,3186,22.04
4/20/22,10:00,0,2086,1815,0,127,12,3,0,89,0,-970,0,0,3161,26.63
4/20/22,11:00,0,2215,1693,0,127,0,2,0,89,0,-1019,0,0,3107,24.21
4/20/22,12:00,0,2241,1649,0,127,0,3,0,84,0,-1078,0,0,3027,24.34
4/20/22,13:00,0,2209,1534,0,127,0,16,0,47,0,-1013,0,0,2920,23.55
4/20/22,14:00,0,2110,1571,0,128,0,19,0,0,0,-945,0,0,2883,23.7
4/20/22,15:00,0,2119,1500,0,127,0,20,0,0,0,-953,0,0,2813,16.4
4/20/22,16:00,0,1944,1593,0,127,0,27,0,0,0,-970,0,0,2721,17.1
4/20/22,17:00,0,1896,1665,0,128,0,34,0,0,0,-898,0,0,2825,17.33
4/20/22,18:00,0,1916,1684,0,128,0,45,0,0,0,-758,0,0,3015,18.4
4/20/22,19:00,0,1999,1736,0,128,0,45,0,0,0,-731,0,0,3178,19.49
4/20/22,20:00,0,2008,1752,0,128,0,43,0,0,0,-737,0,0,3194,19.14
4/20/22,21:00,0,2005,1743,0,127,17,33,0,0,0,-771,0,0,3154,20.6
4/20/22,22:00,0,2008,1649,0,128,96,33,0,0,0,-863,0,0,3051,19.26
4/20/22,23:00,0,2005,1621,0,127,277,25,0,0,0,-1076,0,0,2980,18.94
4/21/22,0:00,0,1984,1525,0,126,449,14,0,0,0,-930,0,0,3168,21.91
4/21/22,1:00,0,2026,1653,0,126,512,13,0,0,0,-981,0,0,3349,22.98
4/21/22,2:00,0,2032,1525,0,126,555,11,0,0,0,-876,0,0,3372,23.85
4/21/22,3:00,0,2007,1518,0,126,596,14,0,0,0,-917,0,0,3344,24.06
4/21/22,4:00,0,1958,1542,0,126,483,16,0,0,0,-927,0,0,3199,21.27
4/21/22,5:00,0,2061,1697,0,126,306,16,0,0,0,-849,0,0,3357,23.36
4/21/22,6:00,0,2058,1586,0,125,230,15,0,0,0,-640,0,0,3374,23.55
4/21/22,7:00,0,2048,1710,0,126,144,22,0,1,0,-726,0,0,3324,23
4/21/22,8:00,0,2037,1702,0,127,84,16,0,80,0,-726,0,0,3320,27.88
4/21/22,9:00,0,2030,1724,0,127,21,12,0,80,0,-756,0,0,3237,32.15
4/21/22,10:00,0,2028,1735,0,127,1,9,0,80,0,-728,0,0,3252,32.46
4/21/22,11:00,0,2025,1767,0,127,0,5,0,80,0,-847,0,0,3158,30
4/21/22,12:00,0,2024,1760,0,127,0,1,0,30,0,-894,0,0,3046,23.79
4/21/22,13:00,0,2024,1622,0,127,0,0,0,0,0,-846,0,0,2927,22.8
4/21/22,14:00,0,2011,1500,0,127,0,2,0,0,0,-766,0,0,2875,21.56
4/21/22,15:00,0,2006,1416,0,127,0,5,0,0,0,-773,0,0,2781,16.34
4/21/22,16:00,0,2007,1482,0,128,0,4,0,0,0,-901,0,0,2719,15.89
4/21/22,17:00,0,1998,1656,0,127,0,5,0,0,0,-1010,0,0,2776,17.25
4/21/22,18:00,0,2094,1722,0,127,0,15,0,0,0,-993,0,0,2965,19.49
4/21/22,19:00,0,2121,1821,0,128,0,12,0,0,0,-945,0,0,3136,21.79
4/21/22,20:00,0,2159,1824,0,127,1,5,0,1,0,-979,0,0,3138,21.83
4/21/22,21:00,0,2320,1809,0,126,6,10,0,49,0,-1265,0,0,3056,22.99
4/21/22,22:00,0,2374,1781,0,128,43,19,0,0,0,-1362,0,0,2983,19.49
4/21/22,23:00,0,2056,1800,0,127,84,25,0,0,0,-1074,0,0,3018,16.71
4/22/22,0:00,0,1721,1711,0,127,146,28,0,0,0,-447,0,0,3286,15
4/22/22,1:00,0,1571,1552,0,127,251,37,0,0,0,-75,0,0,3462,11.04
4/22/22,2:00,0,1503,1373,0,126,363,32,0,0,120,0,0,0,3517,10.87
4/22/22,3:00,0,1280,1288,0,127,538,37,0,0,187,0,0,0,3457,2
4/22/22,4:00,0,1339,1322,0,127,705,46,-120,0,0,-166,0,0,3253,0.01
4/22/22,5:00,0,1192,1399,0,126,788,54,-10,0,0,-228,0,0,3321,1.5
4/22/22,6:00,0,1435,1495,0,127,747,56,0,0,0,-530,0,0,3329,4.97
4/22/22,7:00,0,1458,1603,0,127,565,64,0,0,0,-559,0,0,3258,6.74
4/22/22,8:00,0,1879,1697,0,127,338,62,0,2,0,-858,0,0,3246,20.7
4/22/22,9:00,0,1894,1663,0,127,125,69,0,89,0,-850,0,0,3118,24.12
4/22/22,10:00,0,1855,1719,0,126,12,84,0,89,0,-770,0,0,3116,25.9
4/22/22,11:00,0,1909,1740,0,126,0,89,0,89,0,-884,0,0,3069,26.04
4/22/22,12:00,0,1917,1749,0,126,0,91,0,89,0,-1017,0,0,2955,25
4/22/22,13:00,0,1934,1628,0,127,0,91,0,89,0,-1015,0,0,2854,23.48
4/22/22,14:00,0,1894,1505,0,127,0,89,0,58,0,-873,0,0,2799,23.21
4/22/22,15:00,0,1898,1515,0,127,0,94,0,0,0,-919,0,0,2715,19.68
4/22/22,16:00,0,1812,1479,0,127,0,87,0,0,0,-871,0,0,2633,19.81
4/22/22,17:00,0,1875,1456,0,127,0,91,0,0,0,-871,0,0,2679,19.81
4/22/22,18:00,0,1915,1616,0,127,0,84,0,0,0,-859,0,0,2883,18.91
4/22/22,19:00,0,1918,1688,0,128,0,79,0,0,0,-796,0,0,3016,19.1
4/22/22,20:00,0,1903,1878,0,127,0,70,0,0,0,-965,0,0,3013,20.37
4/22/22,21:00,0,1913,1797,0,127,9,69,0,0,0,-1012,0,0,2903,18.91
4/22/22,22:00,0,1918,1488,0,127,33,70,0,0,0,-940,0,0,2696,21.84
4/22/22,23:00,0,1747,1380,0,127,77,71,0,0,0,-784,0,0,2617,18.44
4/23/22,0:00,0,1653,1275,0,127,130,57,0,0,0,-528,0,0,2713,16.01
4/23/22,1:00,0,1669,1246,0,127,194,32,0,0,0,-499,0,0,2767,16.32
4/23/22,2:00,0,1494,1219,0,122,194,21,-59,0,0,-180,0,0,2811,13.11
4/23/22,3:00,0,1709,1220,0,122,227,15,-124,0,0,-351,0,0,2818,11.22
4/23/22,4:00,0,1350,1215,0,122,387,9,-122,0,0,-246,0,0,2715,10.07
4/23/22,5:00,0,1372,1225,0,122,470,11,-122,0,0,-348,0,0,2730,10.6
4/23/22,6:00,0,1598,1328,0,122,438,10,-61,0,0,-722,0,0,2713,14.23
4/23/22,7:00,0,1834,1453,0,122,340,6,0,0,0,-1078,0,0,2677,14.55
4/23/22,8:00,0,1923,1425,0,122,187,10,0,0,0,-988,0,0,2679,17.7
4/23/22,9:00,0,1945,1567,0,122,61,8,0,47,0,-1058,0,0,2691,22.12
4/23/22,10:00,0,1938,1660,0,122,8,23,0,89,0,-1062,0,0,2778,24.01
4/23/22,11:00,0,1935,1674,0,123,0,32,0,89,0,-1085,0,0,2768,23.88
4/23/22,12:00,0,1938,1656,0,122,0,39,0,89,0,-1165,0,0,2680,21.72
4/23/22,13:00,0,1938,1664,0,122,0,32,0,28,0,-1219,0,0,2565,19.17
4/23/22,14:00,0,1939,1464,0,122,0,29,0,0,0,-1056,0,0,2497,19.81
4/23/22,15:00,0,1876,1386,0,122,0,27,0,0,0,-992,0,0,2420,17.92
4/23/22,16:00,0,1788,1532,0,123,0,29,0,0,0,-1144,0,0,2328,18.78
4/23/22,17:00,0,1793,1559,0,121,0,26,0,1,0,-1124,0,0,2376,18.06
4/23/22,18:00,0,1908,1589,0,122,0,23,0,50,0,-1087,0,0,2605,19.1
4/23/22,19:00,0,1934,1653,0,122,0,26,0,50,0,-1029,0,0,2756,20.93
4/23/22,20:00,0,1928,1824,0,122,0,23,0,50,0,-1165,0,0,2781,20.93
4/23/22,21:00,0,1932,1658,0,122,17,21,0,49,0,-1108,0,0,2691,20.19
4/23/22,22:00,0,1936,1540,0,121,87,16,0,0,0,-1223,0,0,2477,17.7
4/23/22,23:00,0,1933,1366,0,121,182,8,0,0,0,-1225,0,0,2386,12.92
4/24/22,0:00,0,1933,1238,0,122,307,5,-59,0,0,-1099,0,0,2446,9.02
4/24/22,1:00,0,1787,1199,0,123,526,3,-122,0,0,-1064,0,0,2451,15.48
4/24/22,2:00,0,1599,1148,0,122,678,4,-104,0,0,-948,0,0,2497,10.26
4/24/22,3:00,0,1939,1281,0,121,451,5,0,0,0,-1280,0,0,2518,11.29
4/24/22,4:00,0,1959,1230,0,121,367,4,0,0,0,-1190,0,0,2490,11.33
4/24/22,5:00,0,1951,1201,0,121,387,7,0,0,0,-1232,0,0,2436,12.66
4/24/22,6:00,0,1883,1266,0,121,350,8,0,0,0,-1211,0,0,2417,17.04
4/24/22,7:00,0,1931,1328,0,121,265,5,0,0,0,-1258,0,0,2391,14.47
4/24/22,8:00,0,1899,1286,0,120,192,7,0,0,0,-1056,0,0,2448,15.63
4/24/22,9:00,0,1915,1506,0,122,80,4,0,0,0,-1089,0,0,2536,19.81
4/24/22,10:00,0,1921,1692,0,122,25,4,0,0,0,-1137,0,0,2626,21.74
4/24/22,11:00,0,1927,1703,0,123,0,4,0,0,0,-1128,0,0,2630,22.33
4/24/22,12:00,0,1928,1665,0,122,0,5,0,0,0,-1165,0,0,2555,23.43
4/24/22,13:00,0,1932,1538,0,122,0,9,0,0,0,-1146,0,0,2454,20.51
4/24/22,14:00,0,1932,1486,0,121,0,12,0,0,0,-1174,0,0,2377,19.1
4/24/22,15:00,0,1933,1428,0,122,0,11,0,0,0,-1167,0,0,2328,17.4
4/24/22,16:00,0,1920,1398,0,122,0,14,0,0,0,-1169,0,0,2284,18.57
4/24/22,17:00,0,1866,1487,0,122,0,14,0,0,0,-1120,0,0,2369,17.24
